warehouseName,itemName,sku,size,color,barcode,closingStock,reserved,damaged,inTransit
REBEL MASS EXPORT PVT LTD,AW24SH0088-0004534 LEMON,0004534-XL,XL,,0004534-XL,18,0,0,0
REBEL MASS EXPORT PVT LTD,AW24SH0099-0004907 WHITE,0004907-XXL,XXL,,0004907-XXL,18,0,0,0
REBEL MASS EXPORT PVT LTD,AW24SH0112-0005489 KHAKI,0005489-L,L,,0005489-L,18,0,0,0
REBEL MASS EXPORT PVT LTD,AW24SH0128-0005649 SKY BLUE,0005649-XL,XL,,0005649-XL,18,0,0,0
REBEL MASS EXPORT PVT LTD,AW24SH0150-0005858 WHITE,0005858-L,L,,0005858-L,18,0,0,0
REBEL MASS EXPORT PVT LTD,AW24SH0150-0005859 WHITE,0005859-XL,XL,,0005859-XL,18,0,0,0
REBEL MASS EXPORT PVT LTD,AW24SH0152-0005882 GREY,0005882-L,L,,0005882-L,18,0,0,0
REBEL MASS EXPORT PVT LTD,AW24SH0156-0005914 T.BLUE,0005914-L,L,,0005914-L,18,0,0,0
REBEL MASS EXPORT PVT LTD,AW24SH0156-0005915 T.BLUE,0005915-XL,XL,,0005915-XL,18,0,0,0
REBEL MASS EXPORT PVT LTD,AW24SH0156-0005938 BROWN,0005938-L,L,,0005938-L,18,0,0,0
REBEL MASS EXPORT PVT LTD,AW24SH0160-0005974 GREEN,0005974-L,L,,0005974-L,18,0,0,0
REBEL MASS EXPORT PVT LTD,AW24SH0172-0006086 PINK,0006086-L,L,,0006086-L,18,0,0,0
REBEL MASS EXPORT PVT LTD,AW24SH0172-0006087 PINK,0006087-XL,XL,,0006087-XL,18,0,0,0
REBEL MASS EXPORT PVT LTD,AW24SH0172-0006095 P.GREEN,0006095-XL,XL,,0006095-XL,18,0,0,0
REBEL MASS EXPORT PVT LTD,AW24SH0173-0006102 BROWN,0006102-L,L,,0006102-L,18,0,0,0
REBEL MASS EXPORT PVT LTD,AW24SH0177-0006138 P.GREEN,0006138-L,L,,0006138-L,18,0,0,0
REBEL MASS EXPORT PVT LTD,AW24SH0177-0006143 L.PURPLE,0006143-XL,XL,,0006143-XL,18,0,0,0
REBEL MASS EXPORT PVT LTD,AW24SH0178-0006150 L.GREEN,0006150-L,L,,0006150-L,18,0,0,0
REBEL MASS EXPORT PVT LTD,AW24SH0179-0006171 BROWN,0006171-XL,XL,,0006171-XL,18,0,0,0
REBEL MASS EXPORT PVT LTD,AW24SH0180-0006198 NAVY,0006198-L,L,,0006198-L,18,0,0,0
REBEL MASS EXPORT PVT LTD,AW24SH0190-0006295 OLIVE,0006295-XL,XL,,0006295-XL,18,0,0,0
REBEL MASS EXPORT PVT LTD,AW24SS0015-0005021 BEIGE,0005021-XXL,XXL,,0005021-XXL,18,0,0,0
REBEL MASS EXPORT PVT LTD,AW24SS0015-0005031 OLIVE,0005031-L,L,,0005031-L,18,0,0,0
REBEL MASS EXPORT PVT LTD,AW24SS0025-0006410 BEIGE,0006410-M,M,,0006410-M,18,0,0,0
REBEL MASS EXPORT PVT LTD,AW24SS0025-0006413 BEIGE,0006413-XXL,XXL,,0006413-XXL,18,0,0,0
REBEL MASS EXPORT PVT LTD,AW24WL0003-0004130 G.MELANGE,0004130-XXL,XXL,,0004130-XXL,18,0,0,0
REBEL MASS EXPORT PVT LTD,BELT25-18-0005 BLACK,DA0569-120CM,120 CM,BLACK,DA0569-120CM,18,0,0,0
REBEL MASS EXPORT PVT LTD,CPO25-44-0002-0007579 NAVY,0007579-L,L,,0007579-L,18,0,0,0
REBEL MASS EXPORT PVT LTD,CPO25-44-0002-0007584 BLACK,0007584-M,M,,0007584-M,18,0,0,0
REBEL MASS EXPORT PVT LTD,CRC25-0010 STEEL GREY,DA2530-81.28CM(32),81.28CM (32),,DA2530-81.28CM(32),18,0,0,0
REBEL MASS EXPORT PVT LTD,CRC25-18-0003 L.GREY,DA0210-91.44CM(36),91.44CM (36),,DA0210-91.44CM(36),18,0,0,0
REBEL MASS EXPORT PVT LTD,CSH25-0001-0006634 WHT/GREEN,0006634-L,L,,0006634-L,18,0,0,0
REBEL MASS EXPORT PVT LTD,CSH25-0001-0006641 WHT/OLIVE,0006641-M,M,,0006641-M,18,0,0,0
REBEL MASS EXPORT PVT LTD,CSH25-0004-0006732 D.PINK,0006732-S,S,,0006732-S,18,0,0,0
REBEL MASS EXPORT PVT LTD,CSH25-0038 CREAM,DA0512-L,L,,DA0512-L,18,0,0,0
REBEL MASS EXPORT PVT LTD,CSH25-0040 GREEN,DA0556-L,L,,DA0556-L,18,0,0,0
REBEL MASS EXPORT PVT LTD,CSH25-0067 WHITE,DA2413-XXL,XXL,,DA2413-XXL,18,0,0,0
REBEL MASS EXPORT PVT LTD,CSH25-39-0024-0008195 D.BEIGE,0008195-L,L,,0008195-L,18,0,0,0
REBEL MASS EXPORT PVT LTD,CSH25-39-0028-0008211 WHITE,0008211-L,L,,0008211-L,18,0,0,0
REBEL MASS EXPORT PVT LTD,CSH25-39-0029-0008216 NAVY,0008216-XL,XL,,0008216-XL,18,0,0,0
REBEL MASS EXPORT PVT LTD,CSH25-39-0036-0008251 YELLOW,0008251-L,L,,0008251-L,18,0,0,0
REBEL MASS EXPORT PVT LTD,CTK25-15-0001-0007206 MUSTARD,0007206-L,L,,0007206-L,18,0,0,0
REBEL MASS EXPORT PVT LTD,CTK25-15-0002-0007210 NAVY,0007210-L,L,,0007210-L,18,0,0,0
REBEL MASS EXPORT PVT LTD,CTR25-04-0005-0007680 STEAL GREY,0007680-81.28CM(32),81.28CM (32),,0007680-81.28CM(32),18,0,0,0
REBEL MASS EXPORT PVT LTD,CTR25-36-0002-0007460 ECRU,0007460-86.36CM(34),86.36CM (34),,0007460-86.36CM(34),18,0,0,0
REBEL MASS EXPORT PVT LTD,CTR25-36-0003-0007476 OLIVE,0007476-91.44CM(36),91.44CM (36),,0007476-91.44CM(36),18,0,0,0
REBEL MASS EXPORT PVT LTD,CWC25-0009 D.PINK,DA1594-96.52CM(38),96.52CM (38),,DA1594-96.52CM(38),18,0,0,0
REBEL MASS EXPORT PVT LTD,CWC25-32-0004 WHITE,DA1571-101.6CM(40),101.6CM (40),,DA1571-101.6CM(40),18,0,0,0
REBEL MASS EXPORT PVT LTD,DCR25-34-0003-0007546 GREY,0007546-81.28CM(32),81.28CM (32),,0007546-81.28CM(32),18,0,0,0
REBEL MASS EXPORT PVT LTD,DNM25-34-0003-0007526 WHITE,0007526-71.12CM(28),71.12CM (28),,0007526-71.12CM(28),18,0,0,0
REBEL MASS EXPORT PVT LTD,DNM25-34-0011 BLUE,DA0800-76.20CM(30),76.20CM (30),,DA0800-76.20CM(30),18,0,0,0
REBEL MASS EXPORT PVT LTD,DNM25-34-0013 D.BLUE,DA1291-86.36CM(34),86.36CM (34),,DA1291-86.36CM(34),18,0,0,0
REBEL MASS EXPORT PVT LTD,DNM25-34-0015 DARK GREY,DA1326-76.20CM(30),76.20CM (30),,DA1326-76.20CM(30),18,0,0,0
REBEL MASS EXPORT PVT LTD,FSH25-0001-0006834 BEIGE,0006834-L,L,,0006834-L,18,0,0,0
REBEL MASS EXPORT PVT LTD,FSH25-0001-0006841 GREEN,0006841-M,M,,0006841-M,18,0,0,0
REBEL MASS EXPORT PVT LTD,FSH25-0003-0006956 YELLOW,0006956-XXL,XXL,,0006956-XXL,18,0,0,0
REBEL MASS EXPORT PVT LTD,FSH25-0006-0007012 PEACH,0007012-XXL,XXL,,0007012-XXL,18,0,0,0
REBEL MASS EXPORT PVT LTD,FSH25-0036 L.MINT,DA1735-L,L,,DA1735-L,18,0,0,0
REBEL MASS EXPORT PVT LTD,FSH25-0036 L.MINT,DA1736-XL,XL,,DA1736-XL,18,0,0,0
REBEL MASS EXPORT PVT LTD,FSH25-0037 GREY,DA1743-L,L,,DA1743-L,18,0,0,0
REBEL MASS EXPORT PVT LTD,FSH25-0038 L.MINT,DA1759-L,L,,DA1759-L,18,0,0,0
REBEL MASS EXPORT PVT LTD,FSH25-0043 MAROON,DA1827-L,L,,DA1827-L,18,0,0,0
REBEL MASS EXPORT PVT LTD,FSH25-0043 MAROON,DA1828-XL,XL,,DA1828-XL,18,0,0,0
REBEL MASS EXPORT PVT LTD,FSH25-0048 WHITE,DA2064-XL,XL,,DA2064-XL,18,0,0,0
REBEL MASS EXPORT PVT LTD,FSH25-39-0010-0007919 GREEN,0007919-XL,XL,,0007919-XL,18,0,0,0
REBEL MASS EXPORT PVT LTD,FSH25-39-0012-0007935 NAVY,0007935-XL,XL,,0007935-XL,18,0,0,0
REBEL MASS EXPORT PVT LTD,FSH25-39-0014-0007955 NAVY,0007955-XL,XL,,0007955-XL,18,0,0,0
REBEL MASS EXPORT PVT LTD,FSH25-39-0018-0007986 MUSTARD,0007986-L,L,,0007986-L,18,0,0,0
REBEL MASS EXPORT PVT LTD,MBDNM0034-0001812 DARK BLUE,0001812-76.2CM(30INCH),76.2 CM (30 INCH),,0001812-76.2CM(30INCH),18,0,0,0
REBEL MASS EXPORT PVT LTD,MJKTF0008-0006783 TEAL,0006783-XL,XL,,0006783-XL,18,0,0,0
REBEL MASS EXPORT PVT LTD,MJKTF0008-0006791 BLUE,0006791-XL,XL,,0006791-XL,18,0,0,0
REBEL MASS EXPORT PVT LTD,SHORT25-0002 CAMEL,DA1925-M,M,,DA1925-M,18,0,0,0
REBEL MASS EXPORT PVT LTD,SHORT25-0002 MEHANDI,DA1934-L,L,,DA1934-L,18,0,0,0
REBEL MASS EXPORT PVT LTD,TS25-0001 WHITE,DA0895-XL,XL,,DA0895-XL,18,0,0,0
REBEL MASS EXPORT PVT LTD,TS25-0004 WHITE,DA0887-XL,XL,,DA0887-XL,18,0,0,0
REBEL MASS EXPORT PVT LTD,TS25-0028 NAVY,DA1701-XXL,XXL,,DA1701-XXL,18,0,0,0
REBEL MASS EXPORT PVT LTD,TS25-0032 GREEN,DA1716-XL,XL,,DA1716-XL,18,0,0,0
REBEL MASS EXPORT PVT LTD,TS25-0036 SKY,DA1953-L,L,,DA1953-L,18,0,0,0
REBEL MASS EXPORT PVT LTD,TS25-0040 NAVY,DA1998-L,L,,DA1998-L,18,0,0,0
REBEL MASS EXPORT PVT LTD,TS25-0040 OLIVE,DA2008-L,L,,DA2008-L,18,0,0,0
REBEL MASS EXPORT PVT LTD,TS25-0040 OLIVE,DA2007-M,M,,DA2007-M,18,0,0,0
REBEL MASS EXPORT PVT LTD,TS25-0040 OLIVE,DA2006-S,S,,DA2006-S,18,0,0,0
REBEL MASS EXPORT PVT LTD,CSH25-0063 BLACK/WHT,DA2255-XXL,XXL,,DA2255-XXL,17,0,0,0
REBEL MASS EXPORT PVT LTD,CSH25-0084 BLACK,DA2642-XXXL,XXXL,,DA2642-XXXL,17,0,0,0
REBEL MASS EXPORT PVT LTD,CSH25-0103 NAVY,DA2733-M,M,,DA2733-M,17,0,0,0
REBEL MASS EXPORT PVT LTD,CSH25-0107 BLACK,DA3244-XL,XL,,DA3244-XL,17,0,0,0
REBEL MASS EXPORT PVT LTD,CSH25-0107 LEMON,DA3170-M,M,,DA3170-M,17,0,0,0
REBEL MASS EXPORT PVT LTD,CSH25-0108 NAVY,DA3277-M,M,,DA3277-M,17,0,0,0
REBEL MASS EXPORT PVT LTD,CSS26-0001 GREY,DA3912-XL,XL,,DA3912-XL,17,0,0,0
REBEL MASS EXPORT PVT LTD,DNM26-0001 LIGHT WASH,DA4200-81.28CM(32),81.28CM (32),,DA4200-81.28CM(32),17,0,0,0
REBEL MASS EXPORT PVT LTD,DNM26-0009 D. BLUE,BM0113-81.28CM(32),81.28CM (32),,BM0113-81.28CM(32),17,0,0,0
REBEL MASS EXPORT PVT LTD,FSH25-0069 WHITE,DA2997-XXXL,XXXL,,DA2997-XXXL,17,0,0,0
REBEL MASS EXPORT PVT LTD,FSH25-0071 PURPLE,DA3452-L,L,,DA3452-L,17,0,0,0
REBEL MASS EXPORT PVT LTD,FSH25-0071 R.GREEN,DA3460-L,L,,DA3460-L,17,0,0,0
REBEL MASS EXPORT PVT LTD,FSH25-0072 GREY,DA3480-L,L,,DA3480-L,17,0,0,0
REBEL MASS EXPORT PVT LTD,FTR25-0075 BLACK,DA3070-81.28CM(32),81.28CM (32),,DA3070-81.28CM(32),17,0,0,0
REBEL MASS EXPORT PVT LTD,FTR25-0075 BLACK,DA3071-86.36CM(34),86.36CM (34),,DA3071-86.36CM(34),17,0,0,0
REBEL MASS EXPORT PVT LTD,LW26-0004 BLACK,DA4059-L,L,,DA4059-L,17,0,0,0
REBEL MASS EXPORT PVT LTD,TS25-0021 WHT/BLK,DA1658-M,M,,DA1658-M,17,0,0,0
REBEL MASS EXPORT PVT LTD,TS25-0059 NAVY,DA2807-3XL,3XL,,DA2807-3XL,17,0,0,0
REBEL MASS EXPORT PVT LTD,2PC25-0019 WINE,DA1851-101.6CM(40),101.6CM (40),,DA1851-101.6CM(40),17,0,0,0
REBEL MASS EXPORT PVT LTD,AW24CR0002A-0004311 L.BLUE,0004311-86.36CM(34),86.36CM (34),,0004311-86.36CM(34),17,0,0,0
REBEL MASS EXPORT PVT LTD,AW24CTR0004-0005783 MAHANDI,0005783-81.28CM(32),81.28CM (32),,0005783-81.28CM(32),17,0,0,0
REBEL MASS EXPORT PVT LTD,AW24CTR0004-0005784 MAHANDI,0005784-86.36CM(34),86.36CM (34),,0005784-86.36CM(34),17,0,0,0
REBEL MASS EXPORT PVT LTD,AW24CTR0005-0005773 KHAKI,0005773-81.28CM(32),81.28CM (32),,0005773-81.28CM(32),17,0,0,0
REBEL MASS EXPORT PVT LTD,AW24CTR0007-0006558 SKY BLUE,0006558-86.36CM(34),86.36CM (34),,0006558-86.36CM(34),17,0,0,0
REBEL MASS EXPORT PVT LTD,AW24D0001-0002389 HARD WASH.,0002389-71.12CM(28),71.12CM (28),,0002389-71.12CM(28),17,0,0,0
REBEL MASS EXPORT PVT LTD,AW24D0002-0002536 BATA WASH,0002536-76.20CM(30),76.20CM (30),,0002536-76.20CM(30),17,0,0,0
REBEL MASS EXPORT PVT LTD,AW24D0002-0002540 BATA WASH,0002540-96.52CM(38),96.52CM (38),,0002540-96.52CM(38),17,0,0,0
REBEL MASS EXPORT PVT LTD,AW24D0011-0004338 L.BLUE,0004338-71.12CM(28),71.12CM (28),,0004338-71.12CM(28),17,0,0,0
REBEL MASS EXPORT PVT LTD,AW24D0011-0004347 BLUE,0004347-86.36CM(34),86.36CM (34),,0004347-86.36CM(34),17,0,0,0
REBEL MASS EXPORT PVT LTD,AW24D0019-0004400 D.BLUE.,0004400-81.28CM(32),81.28CM (32),,0004400-81.28CM(32),17,0,0,0
REBEL MASS EXPORT PVT LTD,AW24D0021-0006483 BLUE,0006483-86.36CM(34),86.36CM (34),,0006483-86.36CM(34),17,0,0,0
REBEL MASS EXPORT PVT LTD,AW24D0027-0005432 GREY,0005432-91.44CM(36),91.44CM (36),,0005432-91.44CM(36),17,0,0,0
REBEL MASS EXPORT PVT LTD,AW24FTR0026-0005083 MAHROON,0005083-86.36CM(34),86.36CM (34),,0005083-86.36CM(34),17,0,0,0
REBEL MASS EXPORT PVT LTD,AW24FTR0028-0005095 NAVY,0005095-86.36CM(34),86.36CM (34),,0005095-86.36CM(34),17,0,0,0
REBEL MASS EXPORT PVT LTD,AW24JKT0010-0002820 L.GREY,0002820-M,M,,0002820-M,17,0,0,0
REBEL MASS EXPORT PVT LTD,AW24JKT0016-0005455 BLACK,0005455-XXL,XXL,,0005455-XXL,17,0,0,0
REBEL MASS EXPORT PVT LTD,AW24PO0006-0005570 KHAKI,0005570-L,L,,0005570-L,17,0,0,0
REBEL MASS EXPORT PVT LTD,AW24PO0007-0005619 MUSTARD,0005619-XL,XL,,0005619-XL,17,0,0,0
REBEL MASS EXPORT PVT LTD,AW24PO0008-0005622 MUSTARD,0005622-XL,XL,,0005622-XL,17,0,0,0
REBEL MASS EXPORT PVT LTD,AW24SH0075-0004051 WHITE,0004051-L,L,,0004051-L,17,0,0,0
REBEL MASS EXPORT PVT LTD,AW24SH0077-0004060 WHITE,0004060-XL,XL,,0004060-XL,17,0,0,0
REBEL MASS EXPORT PVT LTD,AW24SH0085-0007050 DUSTY,0007050-L,L,,0007050-L,17,0,0,0
REBEL MASS EXPORT PVT LTD,AW24SH0088-0004525 L..YELLOW,0004525-L,L,,0004525-L,17,0,0,0
REBEL MASS EXPORT PVT LTD,AW24SH0088-0004529 PEACH,0004529-L,L,,0004529-L,17,0,0,0
REBEL MASS EXPORT PVT LTD,AW24SH0092-0004637 BLACK,0004637-L,L,,0004637-L,17,0,0,0
REBEL MASS EXPORT PVT LTD,AW24SH0096-0004781 BEIGE,0004781-L,L,,0004781-L,17,0,0,0
REBEL MASS EXPORT PVT LTD,AW24SH0099-0004911 SEA GREEN,0004911-XXL,XXL,,0004911-XXL,17,0,0,0
REBEL MASS EXPORT PVT LTD,AW24SH0120-0005549 WHITE,0005549-L,L,,0005549-L,17,0,0,0
REBEL MASS EXPORT PVT LTD,AW24SH0131-0005660 WHITE,0005660-L,L,,0005660-L,17,0,0,0
REBEL MASS EXPORT PVT LTD,AW24SH0148-0005842 WHITE,0005842-L,L,,0005842-L,17,0,0,0
REBEL MASS EXPORT PVT LTD,AW24SH0149-0005851 GREY,0005851-XL,XL,,0005851-XL,17,0,0,0
REBEL MASS EXPORT PVT LTD,AW24SH0149-0005854 YELLOW,0005854-L,L,,0005854-L,17,0,0,0
REBEL MASS EXPORT PVT LTD,AW24SH0151-0005863 RED,0005863-XL,XL,,0005863-XL,17,0,0,0
REBEL MASS EXPORT PVT LTD,AW24SH0153-0005894 BEIGE,0005894-L,L,,0005894-L,17,0,0,0
REBEL MASS EXPORT PVT LTD,AW24SH0154-0005898 NAVY,0005898-L,L,,0005898-L,17,0,0,0
REBEL MASS EXPORT PVT LTD,AW24SH0155-0005906 SKY BLUE,0005906-L,L,,0005906-L,17,0,0,0
REBEL MASS EXPORT PVT LTD,AW24SH0156-0005935 BLACK,0005935-XL,XL,,0005935-XL,17,0,0,0
REBEL MASS EXPORT PVT LTD,AW24SH0161-0005983 PINK,0005983-XL,XL,,0005983-XL,17,0,0,0
REBEL MASS EXPORT PVT LTD,AW24SH0172-0006079 BEIGE,0006079-XL,XL,,0006079-XL,17,0,0,0
REBEL MASS EXPORT PVT LTD,AW24SH0172-0006090 SEA BLUE,0006090-L,L,,0006090-L,17,0,0,0
REBEL MASS EXPORT PVT LTD,AW24SH0176-0006131 BEIGE,0006131-XL,XL,,0006131-XL,17,0,0,0
REBEL MASS EXPORT PVT LTD,AW24SH0178-0006151 L.GREEN,0006151-XL,XL,,0006151-XL,17,0,0,0
REBEL MASS EXPORT PVT LTD,AW24SH0178-0006162 KHAKI,0006162-L,L,,0006162-L,17,0,0,0
REBEL MASS EXPORT PVT LTD,AW24SH0178-0006163 KHAKI,0006163-XL,XL,,0006163-XL,17,0,0,0
REBEL MASS EXPORT PVT LTD,AW24SH0179-0006174 T.GREEN,0006174-L,L,,0006174-L,17,0,0,0
REBEL MASS EXPORT PVT LTD,AW24SS0023-0006373 SKY BLUE,0006373-M,M,,0006373-M,17,0,0,0
REBEL MASS EXPORT PVT LTD,AW24TK0002-0005244 W.MELANGE,0005244-L,L,,0005244-L,17,0,0,0
REBEL MASS EXPORT PVT LTD,AW24TK0004-0006496 B.MELANGE,0006496-M,M,,0006496-M,17,0,0,0
REBEL MASS EXPORT PVT LTD,BLZ25-0007 BEIGE/MARON,DA0626-101.6CM(40),101.6CM (40),,DA0626-101.6CM(40),17,0,0,0
REBEL MASS EXPORT PVT LTD,BLZ25-0020 CAMEL,DA3322-101.6CM(40),101.6CM (40),,DA3322-101.6CM(40),17,0,0,0
REBEL MASS EXPORT PVT LTD,CPO25-44-0002-0007578 NAVY,0007578-M,M,,0007578-M,17,0,0,0
REBEL MASS EXPORT PVT LTD,CPO25-44-0002-0007581 BROWN,0007581-M,M,,0007581-M,17,0,0,0
REBEL MASS EXPORT PVT LTD,CRC25-0005 BEIGE,DA0281-81.28CM(32),81.28CM (32),,DA0281-81.28CM(32),17,0,0,0
REBEL MASS EXPORT PVT LTD,CRC25-0010 STEEL GREY,DA2531-86.36CM(34),86.36CM (34),,DA2531-86.36CM(34),17,0,0,0
REBEL MASS EXPORT PVT LTD,CRC25-18-0003 L.GREY,DA0208-81.28CM(32),81.28CM (32),,DA0208-81.28CM(32),17,0,0,0
REBEL MASS EXPORT PVT LTD,CRC25-18-0003-0008132 MEHANDI,0008132-81.28CM(32),81.28CM (32),,0008132-81.28CM(32),17,0,0,0
REBEL MASS EXPORT PVT LTD,CSH25-0001-0006638 WHT/PINK,0006638-L,L,,0006638-L,17,0,0,0
REBEL MASS EXPORT PVT LTD,CSH25-0001-0006642 WHT/OLIVE,0006642-L,L,,0006642-L,17,0,0,0
REBEL MASS EXPORT PVT LTD,CSH25-0001-0006646 WHT/GREY,0006646-L,L,,0006646-L,17,0,0,0
REBEL MASS EXPORT PVT LTD,CSH25-0003-0006698 WHT/GREY,0006698-L,L,,0006698-L,17,0,0,0
REBEL MASS EXPORT PVT LTD,CSH25-0004-0006737 BLUE,0006737-M,M,,0006737-M,17,0,0,0
REBEL MASS EXPORT PVT LTD,CSH25-0008-0006886 GREEN,0006886-L,L,,0006886-L,17,0,0,0
REBEL MASS EXPORT PVT LTD,CSH25-0038 NAVY,DA0500-L,L,,DA0500-L,17,0,0,0
REBEL MASS EXPORT PVT LTD,CSH25-0041 WHITE,DA0565-XL,XL,,DA0565-XL,17,0,0,0
REBEL MASS EXPORT PVT LTD,CSH25-39-0025-0008199 BROWN,0008199-L,L,,0008199-L,17,0,0,0
REBEL MASS EXPORT PVT LTD,CTR25-36-0002-0007444 CREAM,0007444-81.28CM(32),81.28CM (32),,0007444-81.28CM(32),17,0,0,0
REBEL MASS EXPORT PVT LTD,CWC25-32-0010 PISTA,DA1600-106.68CM(42),106.68CM (42),,DA1600-106.68CM(42),17,0,0,0
REBEL MASS EXPORT PVT LTD,CWC25-32-0015 RED,DA1620-106.68CM(42),106.68CM (42),,DA1620-106.68CM(42),17,0,0,0
REBEL MASS EXPORT PVT LTD,CWL25-15-0002-0007739 NAVY,0007739-XL,XL,,0007739-XL,17,0,0,0
REBEL MASS EXPORT PVT LTD,DNM25-34-0001-0007510 L.BLUE,0007510-81.28CM(32),81.28CM (32),,0007510-81.28CM(32),17,0,0,0
REBEL MASS EXPORT PVT LTD,DNM25-34-0002-0007522 BLUE,0007522-81.28CM(32),81.28CM (32),,0007522-81.28CM(32),17,0,0,0
REBEL MASS EXPORT PVT LTD,DNM25-34-0004-0007749 D.BLUE,0007749-81.28CM(32),81.28CM (32),,0007749-81.28CM(32),17,0,0,0
REBEL MASS EXPORT PVT LTD,DNM25-34-0004-0007750 D.BLUE,0007750-86.36CM(34),86.36CM (34),,0007750-86.36CM(34),17,0,0,0
REBEL MASS EXPORT PVT LTD,DNM25-34-0004-0007847 BLUE,0007847-86.36CM(34),86.36CM (34),,0007847-86.36CM(34),17,0,0,0
REBEL MASS EXPORT PVT LTD,DNM25-34-0005-0007760 BLACK,0007760-76.20CM(30),76.20CM (30),,0007760-76.20CM(30),17,0,0,0
REBEL MASS EXPORT PVT LTD,DNM25-34-0005-0007765 BLUE,0007765-71.12CM(28),71.12CM (28),,0007765-71.12CM(28),17,0,0,0
REBEL MASS EXPORT PVT LTD,DNM25-34-0005-0007768 BLUE,0007768-86.36CM(34),86.36CM (34),,0007768-86.36CM(34),17,0,0,0
REBEL MASS EXPORT PVT LTD,DNM25-34-0009-0007812 L.OLIVE,0007812-96.52CM(38),96.52CM (38),,0007812-96.52CM(38),17,0,0,0
REBEL MASS EXPORT PVT LTD,DNM25-34-0011 BLUE,DA0803-91.44CM(36),91.44CM(36),,DA0803-91.44CM(36),17,0,0,0
REBEL MASS EXPORT PVT LTD,DNM25-34-0018 INDIGO BLUE,DA1836-71.12CM(28),71.12CM (28),,DA1836-71.12CM(28),17,0,0,0
REBEL MASS EXPORT PVT LTD,FSH25-0002-0006916 SKY BLUE,0006916-XXL,XXL,,0006916-XXL,17,0,0,0
REBEL MASS EXPORT PVT LTD,FSH25-0003-0006940 BLUE,0006940-XXL,XXL,,0006940-XXL,17,0,0,0
REBEL MASS EXPORT PVT LTD,FSH25-0004-0006967 NUDE,0006967-XL,XL,,0006967-XL,17,0,0,0
REBEL MASS EXPORT PVT LTD,FSH25-0036 BEIGE,DA1724-XL,XL,,DA1724-XL,17,0,0,0
REBEL MASS EXPORT PVT LTD,FSH25-0036 L.PINK,DA1731-L,L,,DA1731-L,17,0,0,0
REBEL MASS EXPORT PVT LTD,FSH25-0038 L.YELLOW,DA1751-L,L,,DA1751-L,17,0,0,0
REBEL MASS EXPORT PVT LTD,FSH25-0040 L.GREEN,DA1783-L,L,,DA1783-L,17,0,0,0
REBEL MASS EXPORT PVT LTD,FSH25-0058 BLACK,DA2232-M,M,,DA2232-M,17,0,0,0
REBEL MASS EXPORT PVT LTD,FSH25-39-0008-0007903 GREY,0007903-XL,XL,,0007903-XL,17,0,0,0
REBEL MASS EXPORT PVT LTD,FSH25-39-0008-0007906 BEIGE,0007906-L,L,,0007906-L,17,0,0,0
REBEL MASS EXPORT PVT LTD,FSH25-39-0009-0007915 TOBBACO,0007915-XL,XL,,0007915-XL,17,0,0,0
REBEL MASS EXPORT PVT LTD,FSH25-39-0014-0007954 NAVY,0007954-L,L,,0007954-L,17,0,0,0
REBEL MASS EXPORT PVT LTD,FSH25-39-0015-0007962 MAHROON,0007962-L,L,,0007962-L,17,0,0,0
REBEL MASS EXPORT PVT LTD,FSH25-39-0016-0007971 RED,0007971-XL,XL,,0007971-XL,17,0,0,0
REBEL MASS EXPORT PVT LTD,FSH25-39-0022-0008014 GREEN,0008014-L,L,,0008014-L,17,0,0,0
REBEL MASS EXPORT PVT LTD,FTR25-18-0016-0007309 BLUE,0007309-86.36CM(34),86.36CM (34),,0007309-86.36CM(34),17,0,0,0
REBEL MASS EXPORT PVT LTD,FTR25-18-0018-0007320 NAVY,0007320-81.28CM(32),81.28CM (32),,0007320-81.28CM(32),17,0,0,0
REBEL MASS EXPORT PVT LTD,MBDNM0005-0000496 MERCRIZE BLUE,0000496-28,28,,0000496-28,17,0,0,0
REBEL MASS EXPORT PVT LTD,MBDNM0005-0000497 MERCRIZE BLUE,0000497-38,38,,0000497-38,17,0,0,0
REBEL MASS EXPORT PVT LTD,MBDNM0017-0000877 DIRTY EARTH,0000877-32,32,,0000877-32,17,0,0,0
REBEL MASS EXPORT PVT LTD,MTSHS0010-0000594 BLUE,0000594-M,M,,0000594-M,17,0,0,0
REBEL MASS EXPORT PVT LTD,SHORT25-0002 GREY,DA1922-L,L,,DA1922-L,17,0,0,0
REBEL MASS EXPORT PVT LTD,TS25-0004 WHITE,DA0886-L,L,,DA0886-L,17,0,0,0
REBEL MASS EXPORT PVT LTD,TS25-0005 TEAL,DA0876-XXL,XXL,,DA0876-XXL,17,0,0,0
REBEL MASS EXPORT PVT LTD,TS25-0019 KHAKI/BLK,DA1652-XL,XL,,DA1652-XL,17,0,0,0
REBEL MASS EXPORT PVT LTD,TS25-0022 BLUE,DA1669-XXL,XXL,,DA1669-XXL,17,0,0,0
REBEL MASS EXPORT PVT LTD,TS25-0024 TEAL,DA1675-L,L,,DA1675-L,17,0,0,0
REBEL MASS EXPORT PVT LTD,TS25-0024 TEAL,DA1676-XL,XL,,DA1676-XL,17,0,0,0
REBEL MASS EXPORT PVT LTD,TS25-0030 MAROON,DA1708-XL,XL,,DA1708-XL,17,0,0,0
REBEL MASS EXPORT PVT LTD,TS25-0040 OLIVE,DA2009-XL,XL,,DA2009-XL,17,0,0,0
